latitude,longitude,popularity,surcharge
40.7502935,-73.9948451,10046.0,1.5
40.74658,-73.9975495,2154.0,1.475
40.749101,-73.992006,19422.0,1.5
40.745294,-73.998486,5252.0,1.5
40.7629156,-73.9856481,4962.0,1.62
40.756567,-73.990276,32270.0,1.58
40.758532,-73.9888431,7757.0,1.58
40.749706,-73.991563,31323.0,1.5
40.7823112,-73.9485053,2473.0,1.42857142857
40.7667155,-73.9828783,7503.0,1.92
40.742901,-73.992805,7460.0,1.55
40.7572335,-73.9897914,20580.0,1.58
40.7515147,-73.9939557,14619.0,1.5
40.7514557,-73.9760254,15966.0,1.475
40.7572335,-73.9897914,20580.0,1.58
40.762396,-73.978601,6689.0,1.65
40.749101,-73.992006,19422.0,1.5
40.756567,-73.990276,32270.0,1.58
40.7646309,-73.9955449,3724.0,1.525
40.749706,-73.991563,31323.0,1.5
40.7742922,-73.9512608,1988.0,1.3
40.74658,-73.9975495,2154.0,1.475
40.745294,-73.998486,5252.0,1.5
40.7590918,-73.9862828,3380.0,1.6
40.7766012,-73.9466301,2194.0,1.225
40.7488769,-74.006932,5422.0,1.33333333333
40.7736444,-73.9517323,1695.0,1.36666666667
40.737361,-73.99684,5534.0,1.47142857143
40.739497,-73.982665,7208.0,1.56
40.7616583,-73.9865645,7165.0,1.55
40.7584619,-73.9867284,2456.0,1.58
40.743568,-73.992318,5497.0,1.55
40.7496708,-73.9952986,3695.0,1.45
40.7115654,-74.0158085,6513.0,1.48
40.739755,-74.0025244,2940.0,1.3
40.746402,-73.979724,9721.0,1.5
40.756606,-73.976504,11945.0,1.54
40.7784828,-73.9452574,2246.0,1.225
40.7388264,-73.983148,5484.0,1.56
40.7524145,-73.9783711,11545.0,1.58
40.742587,-73.98041,5807.0,1.56
40.747235,-73.993359,4265.0,1.5
40.7589518,-73.9684787,2361.0,1.55
40.7749252,-73.9507993,1281.0,1.3
40.742233,-73.993292,7981.0,1.5
40.7594571,-73.9852168,3414.0,1.62
