latitude,longitude,popularity,surcharge
40.756567,-73.990276,2341.0,1.16666666667
40.7572335,-73.9897914,2985.0,1.16666666667
40.756567,-73.990276,2341.0,1.16666666667
40.7515147,-73.9939557,2323.0,1.23333333333
40.7813273,-73.9461283,116.0,1.0
40.74108,-74.001555,1334.0,1.5
40.749706,-73.991563,2194.0,1.26666666667
40.7647323,-73.9663588,533.0,1.0
40.7572335,-73.9897914,2985.0,1.16666666667
40.7691032,-73.9885656,591.0,1.0
40.749706,-73.991563,2194.0,1.26666666667
40.756567,-73.990276,2341.0,1.16666666667
40.752116,-73.975558,142.0,1.0
40.7690611,-73.9611049,166.0,1.0
40.7508962,-73.9944062,739.0,1.26666666667
40.741668,-74.001129,890.0,1.33333333333
40.745058,-73.978607,1079.0,1.15
40.7735731,-73.9578122,107.0,1.0
40.7795072,-73.9555814,866.0,1.0
40.7844958,-73.9498403,135.0,1.0
40.755951,-73.990726,454.0,1.16666666667
40.7570079,-73.9638711,211.0,1.0
40.7742552,-73.959411,76.0,1.0
40.745294,-73.998486,1066.0,1.26666666667
40.7628662,-73.9677091,452.0,1.0
40.7842389,-73.9470669,166.0,1.0
40.7515147,-73.9939557,2323.0,1.23333333333
40.762396,-73.978601,728.0,1.0
40.7514557,-73.9760254,1135.0,1.0
40.739755,-74.0025244,2839.0,1.33333333333
40.743425,-73.999848,686.0,1.4
40.756059,-73.961622,17.0,1.0
40.7616583,-73.9865645,1420.0,1.0
40.738552,-73.999684,3488.0,1.3
40.7746141,-73.9480817,160.0,1.0
40.732852,-74.007523,204.0,1.26666666667
40.755951,-73.990726,454.0,1.16666666667
40.733742,-74.006294,1108.0,1.4
40.7502935,-73.9948451,510.0,1.26666666667
40.7187289,-73.9881118,552.0,1.35
40.758532,-73.9888431,1607.0,1.16666666667
40.7933315,-73.9746353,58.0,1.0
40.744009,-73.999422,464.0,1.26666666667
40.7784828,-73.9452574,51.0,1.0
40.745726,-73.978121,1401.0,1.1
40.7781812,-73.9565451,107.0,1.0
40.734846,-73.983122,133.0,1.3
40.737361,-73.99684,1853.0,1.3
40.743205,-73.979959,871.0,1.15
40.74769,-74.004168,454.0,1.45
40.7521958,-73.9934597,949.0,1.23333333333
40.740442,-73.994593,302.0,1.4
40.7798073,-73.9844842,106.0,1.0
40.735313,-73.994118,237.0,1.4
40.742839,-74.000275,474.0,1.4
40.7766012,-73.9466301,256.0,1.0
40.7801739,-73.9550916,76.0,1.0
40.7810592,-73.949421,378.0,1.0
40.7571058,-73.9934696,158.0,1.16666666667
40.7671158,-73.9564983,85.0,1.0
40.748355,-74.003684,244.0,1.3
40.748469,-73.992463,435.0,1.4
40.757381,-73.966702,523.0,1.0
40.7313565,-73.982557,2161.0,1.25
40.7649877,-73.9611475,177.0,1.0
40.7713964,-73.9564729,900.0,1.0
40.741351,-73.981312,764.0,1.2
40.7500365,-73.9913122,824.0,1.2
40.7521958,-73.9934597,949.0,1.23333333333
40.7622893,-73.9861046,804.0,1.0
40.7571058,-73.9934696,158.0,1.16666666667
40.7736444,-73.9517323,229.0,1.0
40.7772273,-73.9461727,63.0,1.0
40.7297303,-73.9868474,452.0,1.4
40.7346191,-73.9862156,414.0,1.3
40.7752458,-73.9476241,216.0,1.0
40.792771,-73.9732956,65.0,1.0
40.7794971,-73.9534887,237.0,1.0
40.7510494,-73.9907438,441.0,1.35
40.7823112,-73.9485053,359.0,1.0
40.735391,-73.998274,483.0,1.45
40.739497,-73.982665,524.0,1.2
40.7707623,-73.9569342,270.0,1.0
40.725796,-73.986623,332.0,1.3
40.742587,-73.98041,747.0,1.15
40.7510494,-73.9907438,441.0,1.35
40.723278,-73.982524,216.0,1.25
40.742811,-73.99658,325.0,1.4
40.7650275,-73.9766802,201.0,1.0
40.742901,-73.992805,708.0,1.23333333333
40.75513,-73.96524,170.0,1.0
40.7704223,-73.9601116,44.0,1.0
40.776235,-73.9558695,341.0,1.0
40.725503,-74.003901,179.0,1.25
40.7646126,-73.9583242,250.0,1.0
40.7372222,-74.0006278,307.0,1.45
40.7485715,-73.9886575,1012.0,1.2
40.7733322,-73.9550869,434.0,1.0
40.755243,-73.973276,425.0,1.0
40.7571542,-73.9935803,211.0,1.16666666667
40.7572335,-73.9897914,2985.0,1.16666666667
40.7623343,-73.9823574,912.0,1.0
40.7688706,-73.9585269,53.0,1.0
40.7769107,-73.9574722,42.0,1.0
40.742587,-73.98041,747.0,1.15
40.748355,-74.003684,244.0,1.3
40.7485715,-73.9886575,1012.0,1.2
40.7524145,-73.9783711,215.0,1.1
40.754707,-73.991633,611.0,1.35
40.7609247,-73.9945259,470.0,1.2
40.7635282,-73.9852016,980.0,1.0
40.74079,-73.983812,64.0,1.2
40.7477804,-74.000438,137.0,1.45
40.7570731,-73.9698501,455.0,1.0
40.7586317,-73.9657832,344.0,1.0
40.7747491,-73.9881847,126.0,1.0
40.74701,-73.977188,244.0,1.1
40.7508962,-73.9944062,739.0,1.26666666667
40.7667155,-73.9828783,798.0,1.0
40.740196,-73.986359,481.0,1.2
40.7465072,-74.0013697,347.0,1.45
40.7713798,-73.9504717,156.0,1.0
40.7729828,-73.9461966,37.0,1.0
40.738686,-73.995874,382.0,1.3
40.7724629,-73.9649361,83.0,1.0
40.7881993,-73.978373,35.0,1.0
40.7416532,-73.9781921,360.0,1.15
40.7591031,-73.992139,705.0,1.16666666667
40.7617189,-73.9828071,531.0,1.0
40.7864873,-73.9721756,255.0,1.0
40.7500365,-73.9913122,824.0,1.2
40.7635824,-73.9694382,59.0,1.0
40.7692182,-73.9847694,432.0,1.0
40.7730148,-73.9521898,119.0,1.0
40.7781772,-73.9484255,168.0,1.0
40.7228919,-73.9797306,209.0,1.25
40.7436556,-73.9214477,62.0,1.0
40.7510571,-73.9401865,295.0,1.0
40.7615516,-73.9940688,567.0,1.2
40.761771,-73.979057,1117.0,1.0
40.7946106,-73.971682,688.0,1.0
40.8005325,-73.9618968,73.0,1.0
40.74446,-73.9790542,398.0,1.15
40.747168,-73.9854922,4405.0,1.2
40.752741,-73.975102,117.0,1.0
40.764324,-73.977196,508.0,1.0
40.7742922,-73.9512608,200.0,1.0
40.733054,-74.006407,686.0,1.4
40.742026,-73.982912,292.0,1.2
40.742233,-73.993292,903.0,1.26666666667
40.7488769,-74.006932,97.0,1.4
40.7590918,-73.9862828,336.0,1.0
40.7749252,-73.9507993,152.0,1.0
40.775929,-73.947122,141.0,1.0
40.730581,-74.001684,388.0,1.45
40.7338233,-73.980739,177.0,1.25
40.7369124,-74.0055457,219.0,1.3
40.74446,-73.9790542,398.0,1.15
40.744498,-73.981109,437.0,1.15
40.747628,-73.976735,247.0,1.1
40.7504155,-73.9913568,449.0,1.3
40.7629646,-73.9818975,662.0,1.0
40.7685835,-73.9852319,712.0,1.0
40.7984506,-73.9708877,23.0,1.0
40.7313565,-73.982557,2161.0,1.25
40.7472035,-73.9970954,436.0,1.4
40.7578265,-73.9930688,161.0,1.25
40.7622356,-73.9681807,316.0,1.0
40.7710532,-73.9596512,104.0,1.0
40.7853033,-73.9693488,105.0,1.0
40.7906269,-73.9424329,100.0,1.0
40.7330784,-73.975289,41.0,1.2
40.7369839,-73.9784388,76.0,1.0
40.740115,-73.982211,255.0,1.2
40.740196,-73.986359,481.0,1.2
40.7438288,-73.9736229,110.0,1.0
40.7502935,-73.9948451,510.0,1.26666666667
40.7524145,-73.9783711,215.0,1.1
40.754707,-73.991633,611.0,1.35
40.7608639,-73.9610636,401.0,1.0
40.7737351,-73.9640105,110.0,1.0
40.7784812,-73.9854503,112.0,1.0
40.732255,-73.996351,216.0,1.4
40.7388264,-73.983148,1220.0,1.2
40.752317,-73.985947,683.0,1.1
40.7627499,-73.9969249,1628.0,1.2
40.7726941,-73.9494862,91.0,1.0
40.773622,-73.945728,21.0,1.0
40.8029837,-73.9638672,645.0,1.0
40.736564,-74.001095,361.0,1.3
40.738756,-74.003446,327.0,1.3
40.744627,-73.985243,428.0,1.15
