latitude,longitude,popularity,surcharge
40.749706,-73.991563,21103.0,1.47142857143
40.7661776,-73.954238,998.0,1.0
40.748439,-73.98456,11866.0,1.47142857143
40.7514557,-73.9760254,14397.0,1.33333333333
40.7422567,-74.0043512,5812.0,1.3
40.747168,-73.9854922,9087.0,1.47142857143
40.764918,-73.95516,2128.0,1.0
40.737361,-73.99684,7867.0,1.225
40.74108,-74.001555,6180.0,1.3
40.7872287,-73.9679448,391.0,1.0
40.756567,-73.990276,16165.0,1.48888888889
40.7515147,-73.9939557,10941.0,1.48571428571
40.739631,-74.006334,5052.0,1.225
40.734659,-73.988286,3846.0,1.16666666667
40.7416561,-74.0048858,5145.0,1.3
40.7313565,-73.982557,6849.0,1.0
40.7795072,-73.9555814,11451.0,1.0
40.7375427,-73.9840861,1884.0,1.1
40.740942,-74.007483,6098.0,1.36
40.7366007,-73.9818452,2937.0,1.1
40.7726941,-73.9494862,829.0,1.0
40.741351,-73.981312,5265.0,1.225
40.741617,-73.993739,6307.0,1.23333333333
40.7572335,-73.9897914,12793.0,1.48888888889
40.7388264,-73.983148,7327.0,1.225
40.731065,-74.001413,5785.0,1.16666666667
40.739755,-74.0025244,5507.0,1.3
40.758532,-73.9888431,14935.0,1.48888888889
40.7403078,-74.0079577,3370.0,1.35
40.773773,-73.966074,351.0,1.0
40.742587,-73.98041,5252.0,1.225
40.744802,-73.991419,8049.0,1.36
40.7510799,-74.0024878,4952.0,1.5125
40.7502935,-73.9948451,9601.0,1.5
40.7555037,-73.9680652,9940.0,1.25
40.7507764,-73.9744431,4459.0,1.28
40.738317,-73.987726,8689.0,1.16666666667
40.7284251,-73.9996723,4244.0,1.1
40.742233,-73.993292,8445.0,1.33333333333
40.745294,-73.998486,8187.0,1.33333333333
40.740261,-74.005864,5476.0,1.3
40.7500365,-73.9913122,9544.0,1.47142857143
40.743425,-73.999848,4750.0,1.33333333333
40.74347,-74.007238,3188.0,1.3
40.7395069,-73.9847562,3963.0,1.225
40.7573404,-73.986013,4353.0,1.4375
40.742839,-74.000275,4203.0,1.33333333333
40.747773,-73.985046,5974.0,1.47142857143
40.749101,-73.992006,12304.0,1.47142857143
40.726409,-73.986176,2518.0,1.0
40.7946106,-73.971682,2734.0,1.0
40.7313938,-73.988565,2116.0,1.1
40.7422885,-74.0044325,4990.0,1.3
40.7524145,-73.9783711,5789.0,1.38571428571
40.7615047,-73.9978445,1506.0,1.5
40.737147,-73.988578,6357.0,1.16666666667
40.744498,-73.981109,4735.0,1.33333333333
40.756567,-73.990276,16165.0,1.48888888889
40.7646309,-73.9955449,4534.0,1.45714285714
40.740196,-73.986359,5599.0,1.225
40.732347,-73.984941,5917.0,1.0
40.7579667,-73.985552,4339.0,1.4375
40.7766012,-73.9466301,1386.0,1.0
40.7572335,-73.9897914,12793.0,1.48888888889
40.7685835,-73.9852319,3549.0,1.38333333333
40.729373,-73.9839987,2477.0,1.0
40.741038,-73.9786326,2900.0,1.225
