latitude,longitude,popularity,surcharge
40.7507927,-74.0056333,8741.0,1.38571428571
40.740442,-73.994593,14056.0,1.38571428571
40.741617,-73.993739,9522.0,1.4375
40.743389,-73.986147,5647.0,1.4375
40.741031,-73.994165,6696.0,1.4375
40.7795072,-73.9555814,24452.0,1.225
40.742708,-73.984529,6315.0,1.4375
40.741471,-73.985428,7067.0,1.33333333333
40.743568,-73.992318,6433.0,1.4375
40.7388264,-73.983148,8030.0,1.4
40.73986,-73.995018,8621.0,1.4375
40.738317,-73.987726,7852.0,1.32
40.737147,-73.988578,7232.0,1.32
40.742233,-73.993292,11857.0,1.41428571429
40.742026,-73.982912,3262.0,1.33333333333
40.74108,-74.001555,9440.0,1.42857142857
40.744627,-73.985243,6176.0,1.4
40.742901,-73.992805,8163.0,1.4375
40.7521958,-73.9934597,7102.0,1.38571428571
40.7691032,-73.9885656,7844.0,1.1
40.739088,-73.991375,8115.0,1.4375
40.743425,-73.999848,4463.0,1.41666666667
40.7415414,-73.98751,1655.0,1.38333333333
40.749706,-73.991563,22143.0,1.4375
40.737729,-73.9881523,6426.0,1.32
40.742587,-73.98041,4769.0,1.38571428571
40.741351,-73.981312,4286.0,1.41428571429
40.7766012,-73.9466301,4093.0,1.2
40.7507927,-74.0056333,8741.0,1.38571428571
40.744802,-73.991419,8111.0,1.4375
40.739272,-73.995446,6266.0,1.4375
40.7416561,-74.0048858,7336.0,1.36666666667
40.7514557,-73.9760254,17463.0,1.33333333333
40.736668,-73.997341,6923.0,1.36666666667
40.740942,-74.007483,6569.0,1.33333333333
40.737361,-73.99684,10543.0,1.42857142857
40.742772,-73.986597,3692.0,1.4
40.749101,-73.992006,18870.0,1.4375
40.745294,-73.998486,9294.0,1.41666666667
40.7515147,-73.9939557,11811.0,1.38571428571
40.743205,-73.979959,3972.0,1.38571428571
40.74769,-74.004168,7648.0,1.4375
40.758532,-73.9888431,11245.0,1.28
40.739755,-74.0025244,6386.0,1.42857142857
40.7402559,-73.9905265,6753.0,1.4375
40.742839,-74.000275,3358.0,1.41428571429
40.738504,-73.991798,8664.0,1.4375
40.740196,-73.986359,7456.0,1.4375
40.740261,-74.005864,3816.0,1.38
40.739497,-73.982665,4623.0,1.4375
40.756567,-73.990276,13892.0,1.28
40.7409556,-73.9746297,2641.0,1.32
40.739522,-73.986849,6062.0,1.41428571429
40.7421653,-73.9746885,1686.0,1.36666666667
40.743389,-73.986147,5647.0,1.4375
40.775148,-73.945275,1663.0,1.1
40.776888,-73.9493698,4855.0,1.2
40.74347,-74.007238,3575.0,1.42857142857
40.762396,-73.978601,10731.0,1.28
40.744498,-73.981109,3650.0,1.4
40.739631,-74.006334,4379.0,1.33333333333
40.740853,-73.985879,5033.0,1.4375
40.7508962,-73.9944062,9918.0,1.4375
40.73941,-73.9767,3534.0,1.4375
40.744186,-73.991871,4975.0,1.4375
40.740853,-73.985879,5033.0,1.4375
40.742233,-73.993292,11857.0,1.41428571429
40.7389006,-73.9873016,7849.0,1.4375
40.748355,-74.003684,5462.0,1.4375
40.7388264,-73.983148,8030.0,1.4
40.7421284,-73.9747153,1710.0,1.4
40.7510799,-74.0024878,4267.0,1.38571428571
40.7609292,-73.9691318,7572.0,1.225
40.749101,-73.992006,18870.0,1.4375
40.7616111,-73.9686338,9947.0,1.225
40.748439,-73.98456,9895.0,1.4375
40.740733,-73.981762,2956.0,1.4375
40.742089,-73.984977,3169.0,1.36666666667
40.762396,-73.978601,10731.0,1.28
40.7514557,-73.9760254,17463.0,1.33333333333
40.754707,-73.991633,6027.0,1.38571428571
40.749706,-73.991563,22143.0,1.4375
40.7572335,-73.9897914,10419.0,1.28
40.7616583,-73.9865645,9682.0,1.225
40.745181,-73.982727,4300.0,1.4
40.736691,-73.99312,9611.0,1.33333333333
40.742254,-74.000703,3235.0,1.4
40.7422567,-74.0043512,3564.0,1.42857142857
40.7422885,-74.0044325,4071.0,1.42857142857
40.742904,-74.0076536,2630.0,1.38333333333
40.747235,-73.993359,6971.0,1.4375
40.7521958,-73.9934597,7102.0,1.38571428571
40.7636462,-73.9776851,15412.0,1.16666666667
40.764324,-73.977196,10188.0,1.16666666667
40.7500365,-73.9913122,9480.0,1.4375
40.7823112,-73.9485053,3045.0,1.1
40.7733322,-73.9550869,7654.0,1.15
40.7515147,-73.9939557,11811.0,1.38571428571
40.741668,-74.001129,3869.0,1.36666666667
40.74769,-74.004168,7648.0,1.4375
40.7502935,-73.9948451,9610.0,1.4375
40.7615047,-73.9978445,1821.0,1.225
40.738488,-73.989952,3232.0,1.42857142857
40.7507927,-74.0056333,8741.0,1.38571428571
40.763659,-73.973465,15244.0,1.16666666667
40.737917,-73.992225,4224.0,1.4375
40.762967,-73.973968,12299.0,1.28
40.7853033,-73.9693488,4344.0,1.0
40.7935423,-73.9670269,5601.0,1.0
40.7508962,-73.9944062,9918.0,1.4375
40.7784828,-73.9452574,3918.0,1.225
40.7864873,-73.9721756,8362.0,1.0
40.7821872,-73.9720878,2607.0,1.0
40.740945,-74.005366,3346.0,1.36666666667
40.7870877,-73.9776927,2395.0,1.0
40.7388264,-73.983148,8030.0,1.4
40.7395069,-73.9847562,3359.0,1.4375
40.7403078,-74.0079577,2745.0,1.33333333333
40.751088,-73.9868238,5368.0,1.4375
40.7616583,-73.9865645,9682.0,1.225
40.740115,-73.982211,2671.0,1.4375
40.745383,-73.994709,10520.0,1.41666666667
40.735391,-73.998274,5122.0,1.42857142857
40.7623343,-73.9823574,6674.0,1.16666666667
40.74079,-73.983812,1293.0,1.425
40.7408836,-73.9879839,3135.0,1.41428571429
40.745058,-73.978607,4730.0,1.4
40.7381652,-73.9836326,3266.0,1.4
40.744009,-73.999422,3588.0,1.41428571429
40.765675,-73.976234,8348.0,1.16666666667
40.7622356,-73.9681807,12517.0,1.225
40.7441986,-73.9803967,1988.0,1.4
40.735313,-73.994118,5175.0,1.33333333333
40.758645,-73.981341,8396.0,1.28
40.73693,-73.9786506,1362.0,1.3
40.745244,-73.984794,3072.0,1.4
40.7507927,-74.0056333,8741.0,1.38571428571
40.755193,-73.971217,8746.0,1.28
40.7622893,-73.9861046,8208.0,1.225
40.7646309,-73.9955449,4263.0,1.225
40.760418,-73.975831,9524.0,1.28
40.7622356,-73.9681807,12517.0,1.225
40.762293,-73.974457,7465.0,1.28
40.740942,-74.007483,6569.0,1.33333333333
40.742587,-73.98041,4769.0,1.38571428571
40.74769,-74.004168,7648.0,1.4375
40.7573404,-73.986013,3735.0,1.33333333333
40.7524145,-73.9783711,6689.0,1.38571428571
40.7642983,-73.9556286,5286.0,1.16666666667
40.7654145,-73.9838267,5937.0,1.16666666667
40.745734,-73.980209,3081.0,1.4
40.7510494,-73.9907438,3959.0,1.38571428571
40.7579667,-73.985552,4139.0,1.28
40.732929,-74.000066,5482.0,1.225
40.7742922,-73.9512608,2138.0,1.2
40.734532,-73.992266,2901.0,1.23333333333
40.7404018,-73.979098,2495.0,1.4375
40.740442,-73.994593,14056.0,1.38571428571
40.744008,-73.985696,3359.0,1.4
40.744802,-73.991419,8111.0,1.4375
40.7502935,-73.9948451,9610.0,1.4375
40.7516739,-74.0077291,2085.0,1.38571428571
40.7710532,-73.9596512,5441.0,1.15
40.73941,-73.9767,3534.0,1.4375
40.739497,-73.982665,4623.0,1.4375
40.749706,-73.991563,22143.0,1.4375
40.7515147,-73.9939557,11811.0,1.38571428571
40.758532,-73.9888431,11245.0,1.28
40.7864652,-73.9781723,2685.0,1.0
40.741351,-73.981312,4286.0,1.41428571429
40.749101,-73.992006,18870.0,1.4375
40.7572592,-73.9858201,3370.0,1.33333333333
40.7628662,-73.9677091,15693.0,1.225
40.737361,-73.99684,10543.0,1.42857142857
40.742901,-73.992805,8163.0,1.4375
40.744562,-73.983177,6516.0,1.4
40.7500365,-73.9913122,9480.0,1.4375
40.762967,-73.973968,12299.0,1.28
40.7749576,-73.9589252,6377.0,1.15
40.730947,-74.006737,3135.0,1.23333333333
40.74088,-73.99007,6327.0,1.4375
40.743205,-73.979959,3972.0,1.38571428571
40.745816,-74.005535,3054.0,1.42857142857
40.7513932,-74.0051843,2878.0,1.36666666667
40.756567,-73.990276,13892.0,1.28
40.76104,-73.975373,8269.0,1.28
40.765521,-73.980036,8190.0,1.16666666667
40.733742,-74.006294,3364.0,1.225
40.7404552,-74.0020106,4014.0,1.45
40.740853,-73.985879,5033.0,1.4375
40.7508962,-73.9944062,9918.0,1.4375
40.7602528,-73.9696237,5079.0,1.225
40.7635282,-73.9852016,6215.0,1.225
40.7806939,-73.9465786,1150.0,1.2
40.734659,-73.988286,2772.0,1.32
40.740853,-73.985879,5033.0,1.4375
40.741471,-73.985428,7067.0,1.33333333333
40.742772,-73.986597,3692.0,1.4
40.743389,-73.986147,5647.0,1.4375
40.7502935,-73.9948451,9610.0,1.4375
40.7717042,-73.9591761,5634.0,1.15
40.7810582,-73.9814257,6501.0,1.0
40.739755,-74.0025244,6386.0,1.42857142857
40.745294,-73.998486,9294.0,1.41666666667
40.748974,-74.003236,3626.0,1.44285714286
40.751122,-73.971263,4878.0,1.33333333333
40.7648393,-73.9805314,6497.0,1.16666666667
40.7352056,-73.9857884,3878.0,1.32
40.7389006,-73.9873016,7849.0,1.4375
40.742233,-73.993292,11857.0,1.41428571429
40.749101,-73.992006,18870.0,1.4375
40.755405,-73.979483,6450.0,1.28
40.7647323,-73.9663588,8231.0,1.16666666667
40.738686,-73.995874,3355.0,1.42857142857
40.742708,-73.984529,6315.0,1.4375
40.745383,-73.994709,10520.0,1.41666666667
40.749706,-73.991563,22143.0,1.4375
40.7555037,-73.9680652,7388.0,1.28
40.743945,-73.983627,6632.0,1.4
40.7488769,-74.006932,3139.0,1.36666666667
40.755516,-73.983624,4790.0,1.33333333333
40.7678186,-73.9639677,1549.0,1.1
40.740442,-73.994593,14056.0,1.38571428571
40.7524145,-73.9783711,6689.0,1.38571428571
40.774252,-73.945267,1292.0,1.23333333333
40.7811058,-73.9607353,1188.0,1.1
40.738044,-73.996337,3793.0,1.38333333333
40.74108,-74.001555,9440.0,1.42857142857
40.7496708,-73.9952986,4705.0,1.4375
40.7508962,-73.9944062,9918.0,1.4375
40.7617189,-73.9828071,4580.0,1.28
40.7646126,-73.9583242,5826.0,1.23333333333
40.7691032,-73.9885656,7844.0,1.1
40.748469,-73.992463,9337.0,1.4375
40.7528582,-73.9929759,2706.0,1.38571428571
40.7579071,-73.9892986,4337.0,1.28
40.7609292,-73.9691318,7572.0,1.225
40.7642198,-73.9709542,6679.0,1.16666666667
40.764918,-73.95516,4754.0,1.16666666667
40.773644,-73.9598562,4926.0,1.15
40.7743723,-73.9635486,7516.0,1.16666666667
40.7313565,-73.982557,7409.0,1.225
40.741617,-73.993739,9522.0,1.4375
40.744802,-73.991419,8111.0,1.4375
40.7572335,-73.9897914,10419.0,1.28
40.734784,-73.998714,5621.0,1.225
40.738552,-73.999684,7696.0,1.42857142857
40.7507747,-73.9765352,6780.0,1.38571428571
40.7514557,-73.9760254,17463.0,1.33333333333
40.754707,-73.991633,6027.0,1.38571428571
40.7788316,-73.953979,8275.0,1.225
40.7810592,-73.949421,2448.0,1.16666666667
40.7398377,-73.989577,1799.0,1.38571428571
40.744099,-73.995645,3743.0,1.41666666667
40.7521958,-73.9934597,7102.0,1.38571428571
40.756498,-73.972362,7120.0,1.28
40.762396,-73.978601,10731.0,1.28
40.7629156,-73.9856481,5867.0,1.225
40.762967,-73.973968,12299.0,1.28
40.7635979,-73.9714037,4594.0,1.16666666667
40.7655499,-73.9546935,5440.0,1.15
