latitude,longitude,popularity,surcharge
40.7507927,-74.0056333,5373.0,1.825
40.743389,-73.986147,4037.0,1.82222222222
40.7795072,-73.9555814,17586.0,1.28
40.737729,-73.9881523,4187.0,1.7
40.740442,-73.994593,10944.0,1.83333333333
40.741617,-73.993739,6259.0,1.83333333333
40.7766012,-73.9466301,3010.0,1.16666666667
40.74108,-74.001555,5977.0,1.8
40.737147,-73.988578,5236.0,1.58888888889
40.757381,-73.966702,4762.0,1.38571428571
40.741031,-73.994165,4811.0,1.75
40.741471,-73.985428,4934.0,1.68888888889
40.7388264,-73.983148,4393.0,1.68888888889
40.742233,-73.993292,8081.0,1.84
40.742772,-73.986597,3012.0,1.775
40.742708,-73.984529,3813.0,1.775
40.743568,-73.992318,4276.0,1.82222222222
40.73986,-73.995018,6349.0,1.83333333333
40.739272,-73.995446,4131.0,1.75
40.7514557,-73.9760254,11039.0,1.61428571429
40.7415414,-73.98751,1280.0,1.775
40.7864873,-73.9721756,6755.0,1.3
40.737147,-73.988578,5236.0,1.58888888889
40.7507927,-74.0056333,5373.0,1.825
40.742901,-73.992805,5239.0,1.82222222222
40.739088,-73.991375,5262.0,1.83333333333
40.7784828,-73.9452574,3131.0,1.16666666667
40.744627,-73.985243,3931.0,1.83333333333
40.776888,-73.9493698,3803.0,1.16666666667
40.7823112,-73.9485053,2291.0,1.225
40.7616111,-73.9686338,4907.0,1.5
40.73941,-73.9767,2084.0,1.675
40.7513932,-74.0051843,1496.0,1.85714285714
40.7742922,-73.9512608,1809.0,1.225
40.737361,-73.99684,6184.0,1.82222222222
40.753624,-73.969431,2671.0,1.45
40.7668574,-73.9537436,5966.0,1.225
40.745181,-73.982727,3117.0,1.85
40.738317,-73.987726,4933.0,1.65
40.738504,-73.991798,6594.0,1.83333333333
40.744008,-73.985696,2052.0,1.7625
40.74769,-74.004168,4744.0,1.8625
40.739497,-73.982665,2596.0,1.68888888889
40.739631,-74.006334,1940.0,1.82222222222
40.7389006,-73.9873016,4904.0,1.81428571429
40.740196,-73.986359,4571.0,1.775
40.7853033,-73.9693488,3081.0,1.3
40.749101,-73.992006,10931.0,1.77272727273
40.7402559,-73.9905265,4610.0,1.83333333333
40.742587,-73.98041,2780.0,1.675
40.740853,-73.985879,3552.0,1.775
40.763659,-73.973465,10145.0,1.5
40.762396,-73.978601,7358.0,1.6
40.749706,-73.991563,16658.0,1.85
40.7510799,-74.0024878,1711.0,1.73333333333
40.74108,-74.001555,5977.0,1.8
40.743425,-73.999848,2898.0,1.93333333333
40.741471,-73.985428,4934.0,1.68888888889
40.739522,-73.986849,3687.0,1.775
40.7507747,-73.9765352,4221.0,1.7625
40.740942,-74.007483,2847.0,1.76
40.7515147,-73.9939557,10231.0,1.81
40.7616583,-73.9865645,6063.0,1.52
40.7710532,-73.9596512,4212.0,1.28
40.743389,-73.986147,4037.0,1.82222222222
40.7623343,-73.9823574,4133.0,1.55
40.773622,-73.945728,2397.0,1.1
40.736691,-73.99312,6184.0,1.62857142857
40.7593108,-73.965291,3840.0,1.38571428571
40.7620328,-73.9657401,6097.0,1.4375
40.741351,-73.981312,2306.0,1.775
40.7409556,-73.9746297,1818.0,1.71428571429
40.762967,-73.973968,8769.0,1.6
40.7746141,-73.9480817,2042.0,1.23333333333
40.7416561,-74.0048858,4433.0,1.7875
40.742904,-74.0076536,1534.0,1.9
40.7804348,-73.9498809,1924.0,1.16666666667
40.7646126,-73.9583242,4441.0,1.33333333333
40.78168,-73.9489676,1664.0,1.225
40.739755,-74.0025244,3920.0,1.9
40.749706,-73.991563,16658.0,1.85
40.752116,-73.975558,4454.0,1.61428571429
40.740853,-73.985879,3552.0,1.775
40.751122,-73.971263,2557.0,1.61428571429
40.7729828,-73.9461966,2233.0,1.1
40.7586317,-73.9657832,2665.0,1.38571428571
40.7616111,-73.9686338,4907.0,1.5
40.730947,-74.006737,1698.0,1.51111111111
40.7366271,-73.9889819,2813.0,1.7
40.743205,-73.979959,2300.0,1.71428571429
40.7622356,-73.9681807,6593.0,1.45
40.7398377,-73.989577,810.0,1.78571428571
40.745294,-73.998486,5169.0,1.78888888889
40.7935423,-73.9670269,4541.0,1.1
40.736668,-73.997341,3801.0,1.82222222222
40.744498,-73.981109,2219.0,1.88571428571
40.7514557,-73.9760254,11039.0,1.61428571429
40.7608639,-73.9610636,6778.0,1.33333333333
40.7810592,-73.949421,2016.0,1.16666666667
40.744186,-73.991871,3425.0,1.875
40.744802,-73.991419,4831.0,1.74
40.7515147,-73.9939557,10231.0,1.81
40.760418,-73.975831,6411.0,1.65
40.7502935,-73.9948451,6087.0,1.85
40.7620328,-73.9657401,6097.0,1.4375
40.737147,-73.988578,5236.0,1.58888888889
