latitude,longitude,popularity,surcharge
40.738552,-73.999684,11152.0,1.2
40.749592,-74.002785,6697.0,1.35
40.744061,-74.006811,5726.0,1.3
40.7510799,-74.0024878,6435.0,1.16666666667
40.739755,-74.0025244,6713.0,1.2
40.7403587,-74.0060505,2607.0,1.4
40.755469,-73.9856025,1481.0,1.0
40.7649877,-73.9611475,264.0,1.0
40.755035,-73.986639,1304.0,1.0
40.739405,-74.006449,2965.0,1.5
40.750209,-74.002332,4886.0,1.16666666667
40.7616583,-73.9865645,2678.0,1.0
40.739412,-74.00539,4748.0,1.5
40.7209376,-73.9937177,4647.0,1.5
40.8029837,-73.9638672,880.0,1.0
40.765521,-73.980036,716.0,1.0
40.74347,-74.007238,2513.0,1.4
40.7622893,-73.9861046,1358.0,1.0
40.750209,-74.002332,4886.0,1.16666666667
40.7313855,-73.9887572,1796.0,1.45
40.7684306,-73.9890597,195.0,1.0
40.724086,-73.9788677,1174.0,1.45
40.7422567,-74.0043512,10182.0,1.2
40.749592,-74.002785,6697.0,1.35
40.7653085,-73.9913292,346.0,1.0
40.7510799,-74.0024878,6435.0,1.16666666667
40.7851747,-73.9514388,187.0,1.0
40.729258,-73.987191,3895.0,1.45
40.7515147,-73.9939557,3359.0,1.0
40.7633783,-73.9964573,3705.0,1.0
40.754177,-73.984596,1075.0,1.0
40.7313938,-73.988565,1300.0,1.45
40.7198309,-73.9875431,4239.0,1.53333333333
40.747168,-73.9854922,6720.0,1.0
40.7740155,-73.9545593,205.0,1.0
40.7270585,-73.991472,4072.0,1.5
40.7433226,-74.0068872,3825.0,1.4
40.740942,-74.007483,5044.0,1.5
40.744646,-74.006385,1798.0,1.3
40.739631,-74.006334,3909.0,1.5
40.7609501,-73.9906714,2115.0,1.0
40.744061,-74.006811,5726.0,1.3
40.729906,-73.988913,806.0,1.45
40.7558734,-73.9943637,245.0,1.0
40.7629781,-73.9718586,4622.0,1.0
40.740024,-74.005291,2264.0,1.2
40.7510799,-74.0024878,6435.0,1.16666666667
40.7591595,-73.9883858,1298.0,1.0
40.7794971,-73.9534887,426.0,1.0
40.7209376,-73.9937177,4647.0,1.5
40.7622894,-73.9723599,1828.0,1.0
40.7713558,-73.9820472,297.0,1.0
40.7294404,-73.9780305,1208.0,1.4
40.7304431,-73.9863307,711.0,1.45
40.724584,-73.987502,1175.0,1.5
40.7270585,-73.991472,4072.0,1.5
40.740261,-74.005864,2794.0,1.4
40.7410838,-74.0053798,1707.0,1.2
40.7416561,-74.0048858,5992.0,1.2
40.7736444,-73.9517323,415.0,1.0
40.7402559,-73.9905265,3749.0,1.3
40.754318,-73.986865,483.0,1.0
40.757381,-73.966702,1599.0,1.0
40.741628,-74.00697,1411.0,1.4
40.7646309,-73.9955449,3076.0,1.0
40.7733322,-73.9550869,826.0,1.0
40.724494,-73.981637,822.0,1.45
40.7284251,-73.9996723,4136.0,1.5
40.7366007,-73.9818452,624.0,1.1
40.763043,-73.956526,118.0,1.0
40.7752903,-73.9536285,1436.0,1.0
40.7198309,-73.9875431,4239.0,1.53333333333
40.739755,-74.0025244,6713.0,1.2
40.785194,-73.9493307,291.0,1.0
40.732347,-73.984941,4487.0,1.35
40.7415262,-74.0049084,2745.0,1.4
