latitude,longitude,popularity,surcharge
40.7795072,-73.9555814,16604.0,1.26666666667
40.7514557,-73.9760254,16002.0,1.0
40.763659,-73.973465,15277.0,1.1
40.762396,-73.978601,8626.0,1.0
40.762967,-73.973968,13726.0,1.0
40.7766012,-73.9466301,3480.0,1.3
40.7507927,-74.0056333,5464.0,1.0
40.7608279,-73.9983286,4278.0,1.0
40.740442,-73.994593,12297.0,1.16666666667
40.749706,-73.991563,23165.0,1.0
40.7515147,-73.9939557,15983.0,1.0
40.74108,-74.001555,6917.0,1.1
40.7508962,-73.9944062,15889.0,1.0
40.7623343,-73.9823574,4680.0,1.1
40.7582984,-74.0001819,5710.0,1.0
40.741617,-73.993739,8046.0,1.16666666667
40.742772,-73.986597,4172.0,1.16666666667
40.76104,-73.975373,9691.0,1.0
40.7791351,-73.962166,5624.0,1.26666666667
40.7416561,-74.0048858,6160.0,1.1
40.743389,-73.986147,5285.0,1.1
40.776888,-73.9493698,3975.0,1.25
40.762293,-73.974457,8846.0,1.0
40.73986,-73.995018,7613.0,1.15
40.760418,-73.975831,10769.0,1.0
40.739497,-73.982665,3695.0,1.16666666667
40.741471,-73.985428,5827.0,1.16666666667
40.7524145,-73.9783711,8016.0,1.0
40.744627,-73.985243,5143.0,1.1
40.7729828,-73.9461966,1878.0,1.15
40.758532,-73.9888431,8378.0,1.0
40.7834682,-73.9590068,3576.0,1.3
40.742708,-73.984529,5935.0,1.16666666667
40.7795072,-73.9555814,16604.0,1.26666666667
40.763659,-73.973465,15277.0,1.1
40.7388264,-73.983148,5885.0,1.16666666667
40.742233,-73.993292,11065.0,1.0
40.756498,-73.972362,5216.0,1.0
40.7810592,-73.949421,1901.0,1.3
40.739088,-73.991375,5928.0,1.16666666667
40.755243,-73.973276,3851.0,1.0
40.7784828,-73.9452574,2648.0,1.3
40.742901,-73.992805,7828.0,1.1
40.737147,-73.988578,5474.0,1.225
40.739272,-73.995446,4642.0,1.16666666667
40.7576858,-74.0006278,3718.0,1.0
40.727328,-74.00732,3292.0,1.2
40.74769,-74.004168,5730.0,1.0
40.7590918,-73.9862828,3429.0,1.0
40.738317,-73.987726,6184.0,1.225
40.7415414,-73.98751,2073.0,1.1
