latitude,longitude,popularity,surcharge
40.749706,-73.991563,23956.0,1.0
40.7514557,-73.9760254,15497.0,1.0
40.742026,-73.982912,5760.0,1.0
40.756567,-73.990276,15577.0,1.0
40.741617,-73.993739,8924.0,1.0
40.748439,-73.98456,11703.0,1.0
40.74108,-74.001555,6933.0,1.0
40.7500365,-73.9913122,10275.0,1.0
40.740942,-74.007483,6704.0,1.0
40.7395069,-73.9847562,3879.0,1.0
40.731065,-74.001413,6330.0,1.0
40.739631,-74.006334,4840.0,1.0
40.7795072,-73.9555814,12344.0,1.0
40.7515147,-73.9939557,13510.0,1.0
40.742587,-73.98041,5602.0,1.0
40.7502935,-73.9948451,9623.0,1.0
40.734659,-73.988286,3524.0,1.0
40.742708,-73.984529,7827.0,1.0
40.743568,-73.992318,6204.0,1.0
40.7422885,-74.0044325,4972.0,1.0
40.758532,-73.9888431,12425.0,1.0
40.737729,-73.9881523,6383.0,1.0
40.741351,-73.981312,5233.0,1.0
40.7422567,-74.0043512,5647.0,1.0
40.742901,-73.992805,7825.0,1.0
40.745294,-73.998486,9754.0,1.0
40.740261,-74.005864,5968.0,1.0
40.738317,-73.987726,9223.0,1.0
40.744802,-73.991419,8770.0,1.0
40.737361,-73.99684,9353.0,1.0
40.744498,-73.981109,4564.0,1.0
40.7388264,-73.983148,7613.0,1.0
40.740442,-73.994593,8039.0,1.0
40.743425,-73.999848,4869.0,1.0
40.7572335,-73.9897914,12551.0,1.0
40.74769,-74.004168,5881.0,1.0
40.742233,-73.993292,11025.0,1.0
40.739272,-73.995446,5539.0,1.0
40.739755,-74.0025244,5987.0,1.0
40.737147,-73.988578,7221.0,1.0
40.740196,-73.986359,5734.0,1.0
40.773644,-73.9598562,2596.0,1.0
40.736668,-73.997341,6063.0,1.0
40.7403078,-74.0079577,3185.0,1.0
40.7510799,-74.0024878,4239.0,1.0
40.744627,-73.985243,4974.0,1.0
40.7642198,-73.9709542,5529.0,1.0
40.7416561,-74.0048858,6370.0,1.0
40.7507764,-73.9744431,5426.0,1.0
40.749101,-73.992006,12603.0,1.0
40.741031,-73.994165,4973.0,1.0
40.7555037,-73.9680652,9943.0,1.0
40.7903601,-73.9656637,547.0,1.0
40.742839,-74.000275,4703.0,1.0
40.755756,-73.964786,2570.0,1.0
40.740733,-73.981762,3420.0,1.0
40.743205,-73.979959,4681.0,1.0
40.74347,-74.007238,3794.0,1.0
40.7546125,-73.9737345,6556.0,1.0
40.723277,-73.988451,2020.0,1.0
40.7678186,-73.9639677,802.0,1.0
